"","random_ID","NZDep2006","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs_code","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs_code","bedroom_count_code","m_years_at_addr_code","m_tenure_holder_code","m_education","m_work_hours","m_smoke","m_income_srce7","m_income_srce8","m_income_srce9","m_income_srce10","m_income_srce11","m_income_srce12","d_years_at_addr_code","d_tenure_holder_code","d_education","d_work_hours","d_smoke","d_income_srce7","d_income_srce8","d_income_srce9","d_income_srce10","d_income_srce11","d_income_srce12","ch_sex","child_depend_family_type_code","d_family_role_code","heat_fuel","m_family_role_code","telecomm1_code","telecomm2_code","telecomm4_code","usual_resdnt_count_code","twin","singparstat","total_income_hhld_code","random_ID_imp","NZDep2006_imp","ch_asian_imp","ch_euro_imp","ch_maori_imp","ch_melaa_imp","ch_other_imp","ch_pacific_imp","m_age_imp","m_asian_imp","m_euro_imp","m_maori_imp","m_melaa_imp","m_other_imp","m_pacific_imp","m_wklfs_code_imp","d_age_imp","d_asian_imp","d_euro_imp","d_maori_imp","d_melaa_imp","d_other_imp","d_pacific_imp","d_wklfs_code_imp","bedroom_count_code_imp","m_years_at_addr_code_imp","m_tenure_holder_code_imp","m_education_imp","m_work_hours_imp","m_smoke_imp","m_income_srce7_imp","m_income_srce8_imp","m_income_srce9_imp","m_income_srce10_imp","m_income_srce11_imp","m_income_srce12_imp","d_years_at_addr_code_imp","d_tenure_holder_code_imp","d_education_imp","d_work_hours_imp","d_smoke_imp","d_income_srce7_imp","d_income_srce8_imp","d_income_srce9_imp","d_income_srce10_imp","d_income_srce11_imp","d_income_srce12_imp","ch_sex_imp","child_depend_family_type_code_imp","d_family_role_code_imp","heat_fuel_imp","m_family_role_code_imp","telecomm1_code_imp","telecomm2_code_imp","telecomm4_code_imp","usual_resdnt_count_code_imp","twin_imp","singparstat_imp","total_income_hhld_code_imp"
"1570",2104,9,0,0,1,0,0,1,"21","0","0","1","0","0","0","4","28","0","0","1","0","0","0","1","4","12","2","7","0","1",0,0,1,0,1,0,"4","2","0","40","1",0,0,1,0,1,0,2,21,"1","1","1",1,2,99,5,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1571",2105,3,0,0,0,0,1,0,"39","0","0","0","0","1","0","2","34","0","1","0","0","0","0","1","3","1","2","11","0","3",0,0,0,0,0,0,"1","2","10","40","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,3,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1572",2106,6,0,1,0,0,0,0,"25","0","1","0","0","0","0","4","33","0","1","0","0","0","0","1","3","5","1","9","0","1",0,0,0,0,0,0,"4","1","11","0","3",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,4,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1573",2107,6,0,1,1,0,0,0,"36","0","1","1","0","0","0","1","41","0","1","0","0","0","0","1","3","7","1","1","42","3",0,0,0,0,0,0,"7","1","7","45","2",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,8,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1574",2108,9,0,0,1,0,0,0,"24","0","0","1","0","0","0","4","26","0","0","1","0","0","0","1","3","20","2","0","0","1",1,1,1,1,0,0,"0","2","0","0","1",0,0,0,0,0,0,2,31,"1","1","1",1,2,99,9,1,2,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1575",2110,1,0,1,0,0,0,0,"34","0","1","0","0","0","0","1","33","0","1","0","0","0","0","1","4","5","1","10","0","3",0,0,0,0,0,0,"3","1","8","0","3",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,4,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1576",2111,6,0,1,0,0,0,0,"21","0","1","0","0","0","0","1","25","0","1","0","0","0","0","1","3","0","2","10","38","3",0,0,0,0,0,0,"0","1","11","0","3",0,0,0,0,0,0,2,31,"1","1","1",1,2,4,3,1,2,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1577",2112,10,1,0,0,0,0,0,"23","1","0","0","0","0","0","3","29","1","0","0","0","0","0","1","4","5","2","1","0","3",1,1,1,0,0,1,"0","2","4","0","3",0,0,0,0,0,0,2,31,"1","1","1",1,2,99,9,1,2,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1578",2113,5,0,0,0,0,0,1,"36","0","0","0","0","0","1","2","34","0","0","0","0","0","1","1","4","4","2","1","40","3",0,0,0,0,0,0,"7","2","4","40","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,99,6,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1579",2114,8,0,1,1,0,0,0,"25","0","1","1","0","0","0","1","22","0","0","0","0","0","0","1","3","20","2","13","30","1",0,0,0,0,0,1,"0","2","0","40","1",0,0,0,0,0,1,1,21,"1","1","1",1,2,4,4,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1580",2117,6,0,1,1,0,0,1,"36","0","0","1","0","0","0","4","34","0","1","0","0","0","1","1","4","5","1","11","0","3",0,0,0,0,0,0,"17","1","1","49","3",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,5,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1581",2118,10,0,0,1,0,0,0,"31","0","0","1","0","0","0","1","24","0","0","1","0","0","1","1","3","0","2","0","0","1",0,0,0,0,0,0,"0","2","0","40","1",0,0,0,0,0,0,1,21,"1","1","1",1,99,99,4,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1582",2119,10,0,0,1,0,0,0,"27","0","0","1","0","0","0","4","24","0","0","1","0","0","0","1","3","3","2","0","0","1",0,0,0,0,0,0,"0","2","0","0","1",0,0,0,0,0,0,1,31,"1","1","1",1,99,99,6,1,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1583",2120,9,0,1,1,0,0,0,"41","0","1","1","0","0","0","4","34","0","1","1","0","0","0","1","3","3","2","6","6","3",0,0,1,0,1,0,"2","1","0","0","1",0,0,0,0,0,0,2,31,"1","1","1",1,2,99,4,1,2,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1584",2121,6,0,1,0,0,0,0,"32","0","1","0","0","0","0","4","32","0","1","0","0","0","0","1","3","7","1","2","0","3",0,0,0,0,0,0,"8","1","1","44","3",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,3,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1585",2122,3,0,1,0,0,0,0,"22","0","1","0","0","0","0","2","23","0","1","0","0","0","0","1","2","2","2","9","0","2",0,0,0,0,0,0,"2","2","0","45","2",0,0,0,0,0,0,1,21,"1","0","1",1,2,99,3,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1586",2123,7,0,1,0,0,0,0,"26","0","1","0","0","0","0","4","26","0","1","0","0","0","0","1","4","3","2","10","0","1",0,0,0,0,0,0,"3","2","0","43","1",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,5,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1587",2124,7,1,0,0,0,0,0,"26","1","0","0","0","0","0","4","26","1","0","0","0","0","0","1","1","0","2","4","0","3",0,0,0,0,0,0,"0","2","7","40","2",0,0,0,0,0,0,1,21,"1","1","1",1,99,99,7,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1588",2125,10,0,0,1,0,0,0,"20","0","0","1","0","0","0","3","24","0","0","1","0","0","0","1","3","0","2","9","0","2",0,0,0,0,0,0,"0","2","0","45","2",0,0,0,0,0,0,2,21,"1","1","1",1,99,99,4,1,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1589",2126,1,0,1,0,0,0,0,"26","0","1","0","0","0","0","4","30","0","1","0","0","0","0","1","3","2","2","7","0","2",0,0,0,0,0,0,"2","2","12","40","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,4,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1590",2127,7,0,0,0,0,1,0,"27","0","0","0","0","1","0","4","31","0","0","0","0","1","0","1","3","6","1","11","0","2",0,0,0,0,0,0,"3","1","11","40","3",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,4,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1591",2128,1,0,1,0,0,0,0,"29","0","1","0","0","0","0","4","37","0","1","0","0","0","0","1","4","2","1","11","0","3",0,0,0,0,0,0,"2","1","11","50","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,4,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1592",2129,8,1,0,0,0,0,0,"35","1","0","0","0","0","0","4","37","1","0","0","0","0","0","1","2","2","2","13","0","3",0,0,0,0,0,0,"2","2","11","40","3",0,0,0,0,0,0,2,21,"1","1","1",99,2,99,3,1,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1593",2130,9,1,1,0,0,0,1,"28","0","1","0","0","0","0","4","38","1","0","0","0","0","0","1","3","0","1","11","0","3",0,0,0,0,0,0,"6","1","2","40","2",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,3,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1594",2131,8,0,1,0,0,0,0,"37","0","1","0","0","0","0","4","35","0","1","0","0","0","0","1","3","7","1","2","0","3",0,0,0,0,0,0,"9","1","7","40","3",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,5,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1595",2132,2,0,1,0,0,0,0,"28","0","1","0","0","0","0","4","39","0","1","0","0","0","0","1","3","0","2","9","0","3",0,0,1,0,0,0,"0","1","11","0","3",0,0,0,0,0,0,2,31,"1","1","1",1,2,4,5,1,2,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1596",2133,1,0,0,0,0,1,0,"31","0","0","0","0","1","0","1","34","0","0","0","0","1","0","1","4","7","2","1","37","3",0,0,0,0,0,0,"2","1","2","40","3",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,4,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1597",2134,1,0,1,0,0,0,0,"34","0","1","0","0","0","0","4","31","0","1","0","0","0","0","1","3","3","2","12","0","3",0,0,0,0,0,0,"2","2","11","40","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,4,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1598",2135,7,0,0,0,0,0,1,"32","0","0","0","0","0","1","4","27","0","0","0","0","0","1","1","2","0","2","4","0","1",0,0,0,0,0,0,"0","2","0","0","1",0,0,0,0,0,0,1,31,"1","1","1",1,99,99,3,1,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1599",2136,6,0,1,0,0,0,0,"29","0","1","0","0","0","0","2","28","0","1","0","0","0","0","1","3","0","1","12","10","3",0,0,0,0,0,0,"0","1","11","42","2",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,3,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
