random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code,Outlier,ExtremeValue
1324,10,0,0,1,0,0,1,21,0,0,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,2,0,1,1,1,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,5,1,2,12,no,no
1326,9,0,1,0,0,0,0,29,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,2,0,1,11,10,3,0,0,0,0,0,0,0,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12,no,no
1328,6,0,1,0,0,0,0,17,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,4,9,2,1,0,3,0,0,0,0,0,1,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,7,1,2,12,no,no
1329,4,0,1,0,0,0,0,30,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,2,1,1,20,2,0,0,0,0,0,0,2,1,8,39,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
1330,2,0,1,0,0,0,0,39,0,1,0,0,0,0,1,44,0,1,0,0,0,0,1,3,0,1,0,40,2,0,0,0,0,0,0,0,1,8,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
1331,4,0,1,1,0,0,0,32,0,0,1,0,0,0,1,42,0,1,0,0,0,0,1,3,2,1,0,15,1,0,0,0,0,0,0,2,1,8,42,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
1332,8,0,1,1,0,0,0,22,0,0,1,0,0,0,2,30,0,1,0,0,0,0,1,3,0,2,3,37,2,0,0,0,0,0,0,0,2,8,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
1333,1,1,1,0,0,0,0,26,1,0,0,0,0,0,1,32,0,1,0,0,0,0,2,3,2,2,?,40,3,0,0,0,0,0,0,0,2,10,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,8,no,no
1334,8,0,1,1,0,0,0,31,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,9,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,3,2,2,5,no,no
1336,10,0,0,0,0,0,1,30,0,0,0,0,0,1,4,30,0,0,0,0,0,1,1,6,5,2,7,0,3,0,0,0,0,1,1,15,1,4,40,3,0,0,0,0,1,1,2,21,1,1,1,1,2,99,8,1,1,14,yes,no
1337,10,0,0,1,0,0,0,70,0,0,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,4,2.788198,1,0,0,2,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,3,1,2,6,yes,no
1338,3,0,1,0,0,0,0,31,0,1,0,0,0,0,1,37,0,1,0,0,0,0,1,3,2,1,2,32,2,0,0,0,0,0,0,3,1,1,46,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12,no,no
1339,5,0,1,0,0,0,1,25,0,1,0,0,0,0,4,23,0,1,0,0,0,1,1,2,0,2,1,0,2,0,0,0,0,0,0,0,2,8,60,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,8,no,no
1340,4,0,1,0,0,0,0,35,0,1,0,0,0,0,1,43,0,1,0,0,0,0,1,4,2.788198,1,?,35,3,0,0,0,0,0,0,4,1,9,50,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,12,no,no
1341,9,0,1,1,0,0,0,22,0,0,1,0,0,0,4,24,0,0,1,0,0,0,1,3,1,2,?,0,3,0,0,1,0,0,0,0,2,0,50,1,0,0,1,0,0,0,1,21,1,1,1,1,2,4,5,1,1,13,no,no
1342,4,0,1,0,0,0,0,36,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,3,1,9,0,3,0,0,0,0,0,0,2,1,4,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,13,no,no
1343,4,0,0,0,0,1,0,30,0,1,0,0,0,0,4,33,0,0,0,0,1,0,1,2,3,1,11,0,3,0,0,0,0,0,0,3,1,9,49,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
1344,10,0,0,0,0,0,1,28,0,1,0,0,0,1,4,33.721865,?,?,?,?,?,?,?,3,6,2,2,0,3,0,0,1,0,1,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,6,1,2,14,no,no
1345,7,0,0,0,0,0,1,32,0,0,0,0,0,1,4,29,0,0,0,0,0,1,1,3,0,1,9,0,3,0,0,0,0,0,0,3,1,11,53,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,13,no,no
1347,5,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,1,1,1,0,2,0,0,0,0,0,0,1,1,8,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
1348,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,40,0,1,0,0,0,0,1,5,2,1,2,0,1,0,0,0,0,0,0,2,1,0,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,13,no,no
1349,8,1,0,0,0,0,0,24,1,0,0,0,0,0,3,30,1,0,0,0,0,0,1,2,0,2,11,0,3,0,0,0,0,0,0,1,2,8,50,?,0,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,9,no,no
1350,2,1,0,0,0,0,0,30,1,0,0,0,0,0,2,28,?,0,0,?,?,0,1,3,1,2,4,8.619314,3,0,0,0,0,0,0,2.823703,?,12,37,?,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,13,no,no
1351,5,0,0,0,0,1,0,33,0,0,0,0,1,0,2,38,0,0,0,0,1,0,2,3,1,2,11,0,3,0,0,0,0,0,0,6,?,9,20,?,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,12,no,no
1352,7,0,0,0,0,1,0,39,0,0,0,0,1,0,1,39,0,1,0,0,0,0,1,3,3,1,8,38,2,0,0,0,0,0,0,5,1,8,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13,no,no
1354,6,0,1,0,0,0,0,37,0,1,0,0,0,?,2,36,0,1,0,0,0,0,1,3,2.788198,1,?,12,2,0,0,0,0,0,0,1,1,11,34.026761,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14,no,no
1356,4,0,0,0,0,1,0,31,0,0,0,0,1,0,4,30,0,0,0,0,1,0,1,3,8,1,2,0,3,0,0,0,0,0,0,4,1,?,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,11,no,no
1357,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,32,0,0,0,0,1,0,1,4,0,2,3,0,3,0,0,0,0,0,0,0,2,2,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,11,no,no
1358,7,0,1,0,0,0,0,39,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,3,1,4,0,2,0,0,0,0,0,0,25,1,12,56,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,yes
1360,9,0,1,1,0,0,0,29,0,1,0,0,0,0,2,31,0,0,1,0,0,0,1,3,3,1,11,20,?,0,0,0,0,0,0,2,1,8,75,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12,no,no
1362,9,0,1,0,0,0,0,18,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,10,2,0,0,?,0,1,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,5,1,2,8,no,no
1366,10,0,1,1,0,0,0,35,0,1,0,0,0,0,4,33,0,1,1,0,0,0,1,3,0,1,11,28,3,0,0,0,0,0,0,1,1,12,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,2,1,14,no,no
1367,8,0,1,0,0,0,0,34,0,1,0,0,0,0,1,36,0,1,0,0,0,0,4,2,0,1,13,40,3,0,0,0,0,0,0,0,?,11,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
1368,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,5,2,10,0,?,0,0,0,0,0,0,5,2,8,34.026761,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
1370,7,1,0,0,0,0,0,30,1,0,0,0,0,0,4,37,1,0,0,0,0,0,1,3,0,2,7,0,3,0,0,0,0,0,0,0,2,4,38,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,9,no,no
1371,10,0,0,0,0,0,1,28,?,0,?,0,0,1,?,33.721865,?,?,?,?,?,?,?,2,5,1,?,0,?,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,7,1,2,2,no,no
1372,6,0,0,1,0,0,0,32,0,0,1,0,0,0,4,37,0,0,1,0,0,0,1,4,3,2,2,0,1,0,0,0,0,0,0,3,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,12,no,no
1373,10,0,0,1,0,0,0,35,0,0,1,0,0,0,4,34,0,0,1,0,0,0,1,3,3,1,2,0,2,0,0,0,0,0,0,3,1,?,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12,no,no
1374,4,0,1,0,0,0,0,32,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,3,3,1,10,35,3,0,0,0,0,0,0,3,1,8,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12,no,no
1375,6,1,0,0,0,0,0,31,1,0,0,0,0,0,4,32,1,0,0,0,0,0,1,3,3,2,11,0,3,0,0,0,0,0,1,3,1,10,40,3,0,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,14,no,no
1376,2,0,1,0,0,0,0,35,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,3,3,1,11,40,3,0,0,0,0,0,0,0,1,9,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14,no,no
1377,6,0,1,0,0,0,0,21,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,1,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,2,1,2,7,no,no
1378,5,0,1,0,0,0,0,28,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,3,2,2,12,9,2,0,0,0,0,0,0,2,2,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12,no,no
1381,6,0,0,0,0,1,0,26,0,0,0,0,1,0,4,31,0,1,0,0,0,0,1,3,0,1,1,0,3,0,0,0,0,0,0,1,1,8,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12,no,no
1382,4,0,0,0,0,1,0,32,0,1,0,0,1,0,4,26,0,1,0,0,1,0,1,3,2,1,3,0,3,0,0,0,0,0,0,2,1,6,38,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13,no,no
1383,9,0,1,1,0,0,0,17,0,1,0,0,0,0,4,19,0,1,1,0,0,0,1,4,7,2,0,0,2,1,1,0,0,0,0,0,2,0,40,3,1,1,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,14,no,no
1384,1,0,1,0,0,0,0,32,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,3,1,10,6,3,0,0,0,0,0,0,2,1,10,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12,no,no
1385,2,0,0,0,0,1,0,31,0,0,0,0,1,0,1,35,0,0,0,0,1,0,1,3,2,1,10,16,2,0,0,0,0,0,0,2,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
1386,8,0,1,1,0,0,0,26,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,1,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,99,99,2,1,2,8,no,no
1387,7,0,0,0,0,1,0,29,?,0,?,?,1,?,2,31,0,1,0,0,0,0,1,3,2.788198,?,11,8.619314,3,0,0,0,0,0,0,2,1,11,48,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14,no,no
1388,1,0,1,0,0,0,0,18,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,5,18,2,?,0,1,0,0,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,7,yes,no
1390,10,0,1,0,0,0,1,27,0,1,0,0,0,0,1,35,0,0,0,0,0,1,1,3,0,2,0,30,3,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,12,no,no
1391,8,0,0,0,0,1,0,27,0,0,0,0,1,0,4,30,0,0,0,0,1,0,1,2,2,2,10,0,3,0,0,0,0,0,0,2,2,11,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14,no,no
1392,7,0,0,0,0,1,0,37,0,0,0,0,1,0,1,41,0,0,0,0,1,0,1,4,3,1,10,40,2,0,0,0,0,0,0,6,1,6,90,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14,no,no
1393,10,0,0,0,0,1,0,28,?,0,0,?,?,0,3,25,0,1,0,0,0,0,1,3,0,2,?,0,?,0,0,0,0,0,0,2,1,11,48,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9,no,no
1394,9,0,1,0,0,0,0,29,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,1,2,0,0,2,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,5,1,2,7,no,no
1395,4,0,1,0,0,0,0,30,0,?,0,?,?,?,4,34,0,1,0,0,0,0,1,3,2.788198,1,3,0,3,0,0,0,0,0,0,6,1,10,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12,no,no
1397,8,0,1,0,0,0,0,37,0,0,0,0,1,0,4,42,0,1,0,0,0,0,1,4,2,1,1,0,2,0,0,0,0,0,0,2.823703,2,9,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,11,no,no
1398,8,0,1,0,0,0,0,30,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,0,2,7,12,?,0,0,0,0,0,0,0,2,2,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
1399,6,0,1,1,0,0,0,25,0,1,0,0,0,0,1,27,0,1,1,0,0,0,1,2,1,2,11,40,2,0,0,0,0,0,0,2,2,1,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,11,no,no
1400,3,1,0,0,0,0,0,34,1,0,0,0,0,0,4,32,?,0,0,0,?,?,1,3,1,1,11,0,3,0,0,0,0,0,0,0,1,13,42,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
1401,1,0,1,0,0,0,0,41,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,5,1,4,20,2,0,0,0,0,0,0,5,1,1,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
1403,2,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,1,1,11,0,3,0,0,0,0,0,0,3,1,9,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
1404,9,0,1,0,0,0,0,35,?,1,?,0,0,0,4,33.721865,?,?,?,?,?,?,?,4,0,2,?,0,?,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,6,1,2,7,no,no
1406,3,0,1,0,0,0,0,20,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,2,0,2,6,0,2,0,0,0,0,0,0,0,2,9,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,10,no,no
1407,10,0,1,1,0,0,0,28,0,1,0,0,0,0,4,27,0,1,1,0,?,0,1,3,1,1,2,0,1,0,0,0,0,0,0,2.823703,?,?,34.026761,?,0,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,10,no,no
1408,2,0,1,0,0,0,0,27,0,1,0,0,0,0,4,36,0,0,0,0,1,0,1,3,11,2,1,0,3,0,0,0,0,0,0,7,2,0,70,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,10,no,no
1409,6,0,0,0,0,1,0,32,0,0,0,0,1,0,4,32,0,0,0,0,1,0,1,3,6,1,10,0,3,0,0,0,0,0,0,1,1,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
1410,1,0,1,0,0,0,0,35,0,1,0,0,0,0,4,35,?,0,?,0,1,0,1,5,2,1,8,0,3,0,0,0,0,0,0,4,?,8,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,2,1,13,no,no
1411,5,0,1,0,0,0,0,39,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,6,9,1,1,0,3,0,0,0,0,0,1,5,1,10,50,3,0,0,0,0,0,1,1,21,1,1,1,1,2,4,4,1,1,14,no,no
1412,3,0,1,1,0,0,1,30,0,0,0,0,0,1,4,35,0,0,1,0,0,0,1,2,0,2,4,24,2,0,0,0,0,0,0,0,2,8,80,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12,no,no
1413,1,0,1,0,0,0,0,31,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,4,1,11,15,3,0,0,0,0,0,0,3,1,11,34.026761,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
1414,5,0,1,0,0,0,0,25,?,?,?,?,?,0,?,33.721865,?,?,?,?,?,?,?,5,5,?,?,0,?,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,33,?,1,1,1,2,99,2,1,2,5,no,no
1415,5,0,0,1,0,0,0,33,0,0,1,0,0,0,4,51,0,0,1,0,0,0,1,3,3,2,0,0,1,0,0,0,0,0,0,3,2,0,55,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,7,1,1,10,no,no
1416,7,0,1,0,0,0,0,28,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,2,0,1,11,0,2,0,0,0,0,0,0,0,1,11,50,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,12,no,no
1419,3,0,1,0,0,0,0,43,0,1,0,0,0,0,1,44,?,1,?,0,?,0,?,4,2,1,11,45,3,0,0,0,0,0,0,2.823703,?,12,0,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,yes,no
1421,1,0,1,0,1,0,0,28,0,1,0,0,0,0,4,29,0,0,0,0,1,0,1,3,0,1,11,0,2,0,0,0,0,0,0,0,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,13,no,no
1422,8,0,0,0,0,0,1,19,0,0,0,0,0,1,4,33.721865,?,?,?,?,?,?,?,3,21,2,2,0,3,0,0,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,5,1,2,7,yes,no
1423,8,0,1,0,0,0,0,32,0,1,0,0,0,0,4,37,0,1,0,0,0,0,4,3,3,?,?,0,?,0,0,0,0,0,0,2,?,?,0,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,13,no,no
1424,3,0,1,0,0,0,0,30,0,1,0,0,0,0,1,31,0,0,0,0,1,0,1,3,5,1,10,8.619314,2,0,0,0,0,0,0,3,1,8,34.026761,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
1425,10,0,1,0,0,0,0,25,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,1,2,0,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,5,1,2,3,no,no
1428,10,0,0,0,0,0,1,21,0,0,0,0,0,1,4,22,0,0,0,0,0,1,4,5,0,2,0,0,3,1,0,1,0,0,0,3,2,0,0,1,1,0,1,0,0,0,2,21,1,1,1,1,2,99,8,1,1,13,no,no
1430,9,0,1,0,0,0,0,31,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,13,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13,no,no
1431,8,0,1,0,0,0,0,24,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,3,2,0,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,4,1,2,5,no,no
1432,9,0,1,0,0,0,0,27,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,2,3,1,11,9,3,0,0,0,0,0,0,2,1,1,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13,no,no
1433,2,0,0,0,0,0,0,38,?,?,?,?,?,?,?,36,?,?,?,?,?,?,?,4,13,?,?,0,?,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,8,no,no
1434,6,0,1,0,0,0,0,41,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,8,1,11,0,3,0,0,0,0,0,0,8,1,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14,no,no
1435,7,0,1,0,0,0,0,28,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,4,5,1,11,8.619314,3,0,0,0,0,0,0,5,?,0,120,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14,no,no
1436,8,0,1,1,0,0,1,27,0,1,1,0,0,0,4,30,0,0,0,0,0,1,1,3,0,2,2,0,2,0,0,0,0,0,0,0,2,0,60,2,0,0,0,0,0,0,1,21,1,1,1,99,2,99,5,1,1,11,no,no
1437,2,0,1,0,0,0,0,36,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,4,2,1,11,8.619314,3,0,0,0,0,0,0,5,?,7,34.026761,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
1438,5,0,1,1,0,0,0,20,0,0,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,4,0,2,1,10,1,1,1,1,0,0,1,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,99,8,1,2,11,no,no
1440,7,0,1,0,0,0,0,27,0,1,0,0,0,0,4,35,0,?,0,?,?,?,?,3,2,2,10,0,3,0,0,0,0,0,0,2.823703,2,?,0,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,2,1,11,no,no
1444,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,0,2,2,0,2,0,0,0,0,0,0,0,2,1,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
1445,8,0,1,0,0,0,1,28,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,6,0,2,0,0,3,0,0,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,6,1,2,14,no,no
1446,9,0,0,1,0,0,0,27,0,0,1,0,0,0,4,31,0,0,1,0,0,0,1,3,2,2,0,0,1,0,0,0,0,0,0,0,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14,no,no
1447,8,0,1,0,0,0,0,26,0,1,0,0,0,0,2,28,0,1,0,0,0,0,1,4,0,2,2,0,1,0,0,0,0,0,1,0,2,1,50,2,0,0,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,14,no,no
1448,8,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,2,6,2,1,0,1,0,0,0,0,0,0,2,2,10,44,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11,no,no
1450,3,0,1,0,0,0,0,39,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,4,0,2,11,8,3,0,0,0,0,0,0,0,2,11,46,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11,no,no
1451,2,0,1,1,0,0,0,22,0,1,0,0,0,0,1,25,0,1,1,0,0,0,1,3,0,?,2,8.619314,2,0,0,0,0,0,0,2,2,0,55,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,12,no,no
1452,6,1,1,0,0,0,0,22,1,0,0,0,0,0,4,36,0,1,0,0,0,0,1,4,1,2,4,0,3,0,0,0,0,0,0,7,2,0,34.026761,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,10,no,no
1453,3,0,1,0,0,0,0,35,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,4,2,3,0,2,0,0,0,0,0,0,0,2,8,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,14,no,no
1454,10,0,1,1,0,0,0,26,0,0,1,0,0,0,4,30,0,1,1,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,1,1,2,8,40,2,0,0,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,13,no,no
1455,9,0,0,1,0,0,0,32,0,0,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,1,2,7,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,4,4,1,2,3,no,no
1457,5,0,1,0,0,0,0,35,0,1,0,0,0,0,4,40,0,1,0,0,0,0,1,3,1,2,11,0,3,0,0,0,0,0,0,2,1,9,56,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,13,no,no
1458,9,0,1,0,0,0,0,25,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,1,1,11,0,2,0,0,0,0,0,0,0,1,2,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13,no,no
1459,1,0,1,0,1,0,0,30.699966,?,?,?,?,?,?,?,21,0,0,0,0,1,0,1,3,2.788198,?,?,0,?,0,0,0,0,0,0,0,2,2,60,3,0,0,0,0,0,0,2,31,1,1,?,1,2,4,3,1,3,11,no,no
1460,10,0,0,0,0,0,1,28,?,?,0,0,0,?,4,33.721865,?,?,?,?,?,?,?,3,27,2,?,0,2,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,99,99,9,1,2,14,yes,no
1461,5,0,1,0,0,0,0,39,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,1,1,11,45,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
