@relation cenus_4000-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.Remove-R45_predicted

@attribute random_ID numeric
@attribute NZDep2006 numeric
@attribute ch_asian numeric
@attribute ch_euro numeric
@attribute ch_maori numeric
@attribute ch_melaa numeric
@attribute ch_other numeric
@attribute ch_pacific numeric
@attribute m_age numeric
@attribute m_asian numeric
@attribute m_euro numeric
@attribute m_maori numeric
@attribute m_melaa numeric
@attribute m_other numeric
@attribute m_pacific numeric
@attribute m_wklfs_code numeric
@attribute d_age numeric
@attribute d_asian numeric
@attribute d_euro numeric
@attribute d_maori numeric
@attribute d_melaa numeric
@attribute d_other numeric
@attribute d_pacific numeric
@attribute d_wklfs_code numeric
@attribute bedroom_count_code numeric
@attribute m_years_at_addr_code numeric
@attribute m_tenure_holder_code numeric
@attribute m_education numeric
@attribute m_work_hours numeric
@attribute m_smoke numeric
@attribute m_income_srce7 numeric
@attribute m_income_srce8 numeric
@attribute m_income_srce9 numeric
@attribute m_income_srce10 numeric
@attribute m_income_srce11 numeric
@attribute m_income_srce12 numeric
@attribute d_years_at_addr_code numeric
@attribute d_tenure_holder_code numeric
@attribute d_education numeric
@attribute d_work_hours numeric
@attribute d_smoke numeric
@attribute d_income_srce7 numeric
@attribute d_income_srce8 numeric
@attribute d_income_srce9 numeric
@attribute d_income_srce12 numeric
@attribute ch_sex numeric
@attribute child_depend_family_type_code numeric
@attribute d_family_role_code numeric
@attribute heat_fuel numeric
@attribute m_family_role_code numeric
@attribute telecomm1_code numeric
@attribute telecomm2_code numeric
@attribute telecomm4_code numeric
@attribute usual_resdnt_count_code numeric
@attribute twin numeric
@attribute singparstat numeric
@attribute 'prediction margin' numeric
@attribute 'predicted total_income_hhld_code' {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute total_income_hhld_code {1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
4855,10,0,1,1,0,0,0,32,0,1,1,0,0,0,2,28,0,1,1,0,0,0,1,4,0,2,2,0,1,0,0,0,0,0,0,0,2,1,40,1,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.272,12,?
4856,4,0,1,0,0,0,0,36,0,1,0,0,0,0,4,34,0,0,0,0,1,0,1,4,0,1,11,0,2,0,0,0,0,0,0,0,1,2,40,3,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.316,13,?
4857,5,0,0,0,0,1,0,33,0,1,0,0,0,0,4,31,0,0,0,0,1,0,1,3,1,2,4,0,?,0,0,0,0,0,0,0,2,8,40,3,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.28289,12,?
4860,6,0,1,0,0,0,0,22,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,2,1,47,1,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.252,12,?
4862,4,0,1,0,0,0,0,32,0,1,0,0,0,0,2,45,0,0,0,0,1,0,1,4,3,1,2,14,2,0,0,0,0,0,0,0,1,8,40,2,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.552,13,?
4863,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,28,0,1,0,0,0,0,1,4,0,2,13,5,3,0,0,0,0,0,0,0,2,3,65,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.422,12,?
4864,3,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,4,8,1,8,0,3,0,0,0,0,0,0,15,1,8,40,?,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,-0.356756,12,?
4867,10,0,1,1,0,0,1,19,0,?,?,0,0,1,3,?,?,?,?,?,?,?,?,3,0,?,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,-0.161837,7,?
4868,6,0,1,0,0,0,0,31,0,1,0,0,0,0,1,?,?,?,?,?,?,?,?,4,0,1,8,40,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,-0.145996,14,?
4869,1,0,0,0,0,1,0,35,0,0,0,0,1,0,4,36,0,0,0,0,1,0,1,4,6,1,8,0,3,0,0,0,0,0,0,6,1,8,48,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.312,14,?
4873,1,0,1,0,0,0,0,38,0,1,0,0,0,0,4,46,0,1,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,4,1,13,?,3,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.763706,14,?
4874,7,0,1,0,0,0,1,20,0,1,0,0,0,0,3,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,99,99,2,1,2,-0.217734,7,?
4875,1,0,1,1,0,0,0,35,0,1,0,0,0,0,4,30,0,1,1,0,0,0,1,3,5,1,11,11,3,0,0,0,0,0,0,7,1,11,40,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.478,14,?
4876,8,0,1,0,0,0,0,34,0,1,0,0,0,0,4,25,0,0,0,1,1,0,1,3,0,2,3,0,3,0,0,0,0,0,0,0,2,4,40,1,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.25,12,?
4878,2,0,1,0,0,0,0,30,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,3,8,1,2,15,2,0,0,0,0,0,0,5,1,7,44,3,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.344,13,?
4881,1,0,1,0,0,0,0,40,0,1,0,0,0,0,1,41,0,1,0,0,0,0,1,4,0,1,12,40,3,0,0,0,0,0,0,3,1,13,?,3,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,-0.552884,14,?
4882,3,0,0,0,0,1,0,30,0,0,0,0,1,0,2,40,0,0,0,0,1,0,1,4,0,1,?,24,?,0,0,0,0,0,0,0,1,9,57,?,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,-0.271289,14,?
4883,7,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,2,6,1,11,0,3,0,0,0,0,0,0,6,1,1,60,1,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.28,14,?
4885,3,0,1,0,0,0,0,33,0,1,0,0,0,0,2,35,0,1,1,0,0,0,1,3,6,1,2,0,2,0,0,0,0,0,0,6,1,1,42,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.272,13,?
4886,9,0,1,1,0,0,0,31,0,0,1,0,0,0,4,36,0,0,1,0,0,0,1,3,3,1,1,0,1,0,0,0,0,0,0,11,2,?,50,1,0,0,0,0,1,21,1,1,1,1,99,99,8,2,1,-0.261113,12,?
4888,7,0,1,0,0,0,1,30,0,1,0,0,0,0,4,30,0,0,0,0,0,1,1,3,1,2,4,0,2,0,0,0,0,0,0,1,2,9,40,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.326,12,?
4891,10,0,0,1,0,0,0,?,?,?,?,?,?,?,?,22,0,0,1,0,0,0,1,3,?,?,?,0,?,0,0,0,0,0,0,0,2,0,48,1,1,0,0,0,2,31,1,1,?,1,2,4,7,1,3,-0.163193,12,?
4892,9,0,1,1,0,0,1,27,0,0,1,0,0,1,4,26,0,1,1,0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,50,1,0,0,0,0,1,21,1,1,1,1,99,99,5,1,1,-0.25,11,?
4893,8,0,1,1,0,0,0,35,0,1,0,0,0,0,2,36,0,0,1,0,0,0,1,4,1,1,10,20,1,0,0,0,0,0,0,?,1,1,48,2,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.407302,13,?
4895,4,0,1,1,0,0,0,23,0,1,1,0,0,0,3,?,?,?,?,?,?,?,?,3,1,2,0,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,99,99,7,1,2,-0.155184,13,?
4896,1,0,1,0,0,0,0,35,0,1,0,0,0,0,4,36,0,0,0,0,1,0,1,4,1,1,11,0,2,0,0,0,0,0,0,4,1,1,43,?,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.374292,14,?
4897,3,1,0,0,0,0,0,27,1,0,0,0,0,0,4,37,1,0,0,0,0,0,1,1,2,2,4,0,3,0,0,0,0,0,0,0,2,11,40,2,0,0,0,0,2,21,1,1,1,1,99,99,7,1,1,-0.344,12,?
4900,9,0,0,1,0,0,0,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,-0.212023,7,?
4901,8,0,0,1,0,0,0,34,0,0,1,0,0,0,4,30,0,0,1,0,0,0,1,3,2,2,2,0,3,0,0,0,0,0,0,6,2,?,45,1,0,0,0,0,1,21,1,1,1,1,99,99,6,1,1,-0.284117,12,?
4903,7,0,1,0,0,0,0,27,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,0,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,99,99,4,2,2,-0.189737,7,?
4904,2,0,0,0,0,1,0,41,0,0,0,0,1,0,4,40,?,?,?,0,0,0,4,?,2,1,1,0,2,0,0,0,0,0,0,?,1,?,0,?,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.179811,10,?
4905,6,1,0,0,0,0,0,41,1,0,0,0,0,0,4,54,1,0,0,0,0,0,3,3,5,2,13,0,?,0,0,0,0,0,0,5,1,13,0,3,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,-0.164712,12,?
4906,10,0,0,1,0,0,1,18,0,0,1,0,0,1,1,32,0,0,0,0,0,1,1,3,4,1,3,0,2,0,0,0,0,0,0,0,2,1,36,1,0,0,0,0,1,21,1,1,1,1,2,99,6,1,1,-0.206,12,?
4908,4,0,1,0,0,0,0,26,0,1,0,0,0,0,4,31,0,0,0,0,1,0,1,3,5,1,3,0,2,0,0,0,0,0,0,5,1,1,45,1,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.394,13,?
4912,6,0,1,0,0,0,0,33,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,2,1,2,1,25,1,0,0,0,0,0,0,2,2,3,45,2,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.368,12,?
4913,9,0,1,0,0,0,0,37,0,1,1,0,0,0,4,39,0,1,0,0,0,0,1,3,14,1,8,0,2,0,0,0,0,0,0,16,1,4,?,3,0,0,0,0,2,21,1,1,1,99,2,4,6,1,1,-0.248757,14,?
4914,8,0,0,1,0,0,0,30,0,1,1,0,0,0,4,32,0,1,1,0,0,0,1,4,0,2,7,0,1,1,0,0,0,0,1,2,2,0,40,2,1,0,0,1,1,21,1,1,1,1,2,4,8,1,1,-0.384,13,?
4918,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,3,2,11,0,3,0,0,0,0,0,0,0,2,13,47,3,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.276,14,?
4919,10,0,1,1,0,0,0,33,0,1,1,0,0,0,4,31,0,1,0,0,0,0,1,2,0,2,12,0,?,0,0,0,0,0,0,1,2,1,40,3,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.224293,12,?
4920,5,0,1,1,0,0,0,26,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,3,2,1,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,2,4,4,1,2,-0.113282,12,?
4921,7,0,1,0,0,0,0,24,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,7,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,-0.264227,7,?
4922,6,0,1,0,0,0,0,37,0,1,0,0,0,0,4,34,0,0,0,0,1,0,1,3,0,1,3,0,3,0,0,0,0,0,0,0,1,8,60,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.26,14,?
4923,8,1,0,0,0,0,0,37,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,4,0,3,1,1,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,-0.110409,7,?
4924,7,0,1,0,0,0,0,31,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,0,2,12,3,2,0,0,0,0,0,0,0,2,11,45,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.432,12,?
4926,3,1,0,0,0,0,0,32,1,0,0,0,0,0,1,43,1,0,0,0,0,0,1,4,3,1,11,40,3,0,0,0,0,0,0,3,?,11,?,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.444999,14,?
4928,5,1,0,0,0,0,0,28,1,0,0,0,0,0,1,33,1,0,0,0,0,0,1,3,6,2,4,?,?,0,0,0,0,0,0,3,1,?,?,?,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.244847,12,?
4929,10,0,0,0,0,0,0,35,?,1,0,0,0,0,?,34,0,1,0,0,0,0,1,3,3,?,9,12,?,0,0,0,0,0,0,2,2,?,40,3,0,0,0,0,2,21,1,1,1,1,2,4,4,2,1,-0.2823,12,?
4930,10,0,1,1,0,0,0,34,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,-0.215216,7,?
4932,4,0,0,0,0,1,0,33,0,0,0,0,1,0,4,39,0,?,0,0,0,0,1,3,7,1,8,0,3,0,0,0,0,0,0,6,2,?,40,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.29632,14,?
4933,5,0,1,0,0,0,0,31,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,4,?,1,11,40,3,0,0,0,0,0,0,9,1,12,109,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.435503,14,?
4934,6,0,1,0,0,0,0,30,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,1,2,?,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,-0.159946,7,?
4935,7,0,1,1,0,0,1,22,0,1,1,0,0,0,1,24,0,1,1,0,0,1,1,3,0,1,3,40,2,0,0,0,0,0,0,0,2,12,48,3,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.39,12,?
4936,8,1,0,0,0,0,0,22,1,0,0,0,0,0,4,32,1,0,0,0,0,0,4,3,1,?,11,0,3,1,1,0,0,0,0,1,2,10,20,1,1,1,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.189234,12,?
4937,9,0,0,0,0,0,1,28,0,0,0,0,0,1,4,33,0,0,0,0,0,1,1,5,5,2,1,20,3,0,1,0,0,0,1,1,2,1,0,3,0,1,0,1,1,23,1,1,1,1,2,4,6,1,1,-0.364,14,?
4938,8,0,1,0,0,0,0,25,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,0,1,10,38,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.292,12,?
4939,1,0,1,0,0,0,0,29,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,1,1,11,0,3,0,0,0,0,0,0,1,1,11,41,3,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.476,14,?
4940,2,0,1,0,0,0,0,31,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,3,3,1,2,16,3,0,0,0,0,0,0,2,1,8,40,3,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.402,13,?
4941,7,1,1,0,0,0,0,31,1,0,0,0,0,0,2,22,1,?,?,0,0,0,1,3,2,2,4,25,3,0,0,0,0,0,1,2,?,4,0,?,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,-0.237061,14,?
4942,2,0,1,0,0,0,0,26,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,2,0,2,11,0,3,0,0,0,0,0,0,2,2,11,50,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.354,12,?
4943,3,0,1,0,0,0,0,20,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,3,0,?,0,0,1,0,1,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,2,99,3,1,2,-0.171876,13,?
4944,6,1,0,0,0,0,0,26,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,3,4,1,9,0,3,0,0,0,0,0,1,6,1,10,76,2,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,-0.268,14,?
4945,6,0,1,0,0,0,0,31,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,3,1,7,0,2,0,0,0,0,0,0,2,1,1,40,1,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.38,13,?
4946,7,0,1,0,0,0,0,35,0,1,0,0,0,0,2,36,0,0,0,0,1,0,1,3,?,1,8,28,3,0,0,0,0,0,0,6,1,8,38,3,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.347319,14,?
4947,3,0,1,0,0,0,0,34,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,4,2,2,11,16,3,0,0,0,0,0,0,3,1,9,45,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.392,14,?
4949,7,0,1,1,1,0,0,27,0,1,1,0,0,0,4,34,0,0,1,0,1,0,1,4,0,2,3,0,3,0,0,0,0,0,0,0,2,?,55,2,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.293829,12,?
4952,7,0,1,0,0,0,0,31,0,?,0,0,?,0,?,33,0,1,0,0,0,0,1,4,1,1,9,3,?,0,0,0,0,0,0,0,1,9,50,2,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.33394,13,?
4953,3,0,1,0,0,0,0,32,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,5,1,8,20,3,0,0,0,0,0,0,4,1,3,50,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.322,13,?
4955,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,32,?,?,?,0,0,0,1,3,0,1,11,0,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.404713,13,?
4957,4,0,1,0,0,0,0,19,0,1,0,0,0,0,2,27,0,1,0,0,0,0,1,4,0,2,0,13,1,0,0,0,0,0,0,3,2,1,44,1,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.334,12,?
4958,4,1,1,0,0,0,0,25,0,1,0,0,0,0,1,31,1,1,0,0,0,0,1,3,0,1,8,30,2,0,0,0,0,0,0,1,1,10,36,2,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.396,14,?
4959,10,0,0,0,0,0,0,38,?,?,0,0,?,?,2,38,0,0,0,0,0,0,1,3,5,2,9,20,?,1,0,0,0,0,0,2,2,1,40,1,1,0,0,0,2,21,1,1,1,1,2,99,6,1,1,-0.233847,12,?
4960,10,0,0,0,0,0,0,26,0,0,1,0,0,0,3,33,0,1,1,0,0,0,1,3,?,2,2,?,1,1,0,1,0,0,0,0,2,1,?,3,1,0,1,0,2,21,1,1,1,99,99,99,5,1,1,-0.187465,12,?
4961,1,0,1,0,0,0,0,28,0,1,0,0,0,0,2,40,0,1,0,0,0,0,1,4,0,1,7,5,3,0,0,0,0,0,0,1,1,13,30,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.448,14,?
4963,5,0,0,0,0,1,0,38,0,0,0,0,1,0,4,34,0,1,0,0,0,0,1,3,1,1,2,0,1,0,0,0,0,0,0,7,1,0,60,2,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.282,13,?
4964,6,0,1,0,0,0,0,38,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,3,5,2,10,0,3,0,0,0,0,0,0,5,2,2,50,2,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.322,12,?
4965,5,0,0,0,0,1,0,31,0,0,0,0,1,0,1,36,0,0,0,0,1,0,1,3,5,1,10,?,2,0,0,0,0,0,0,?,1,12,55,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.486137,14,?
4967,8,0,1,0,0,0,0,34,0,1,0,0,0,0,4,40,0,1,0,0,0,0,1,4,3,1,2,0,2,0,0,0,0,0,0,0,1,0,40,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.308,13,?
4968,4,0,1,0,0,0,0,32,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,2,5,2,7,20,3,0,0,0,0,0,0,4,2,7,40,3,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.428,12,?
4969,8,0,1,0,0,0,0,20,0,1,0,0,0,0,3,?,?,?,?,?,?,?,?,3,0,2,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,99,99,3,1,2,-0.212035,7,?
4970,8,0,0,0,0,0,0,32,0,1,1,0,0,0,1,17,?,0,1,?,0,0,1,4,0,2,?,48,1,0,0,0,0,0,0,2,1,0,8,?,0,0,0,0,2,21,1,1,1,99,99,99,7,2,1,-0.195795,12,?
4971,4,0,1,0,0,0,0,36,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,3,1,2,0,2,0,0,0,0,0,0,3,1,8,45,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.334,14,?
4972,4,0,0,0,0,1,0,27,0,0,0,0,1,0,4,30,0,0,0,0,1,0,1,3,0,2,3,0,2,0,0,0,0,0,0,0,2,8,40,2,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,-0.286,11,?
4973,5,1,1,1,0,0,0,39,0,1,0,0,0,0,2,30,1,1,1,0,0,0,1,3,12,1,11,20,2,0,0,0,0,0,0,6,1,0,40,2,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.286,13,?
4974,3,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,0,0,0,1,0,1,2,1,2,11,0,3,0,0,0,0,0,0,1,2,3,60,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.286,13,?
4976,3,0,1,0,0,0,0,22,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,5,0,2,0,0,2,0,0,0,0,0,0,0,2,7,50,3,0,0,0,0,2,21,1,?,1,1,2,4,4,1,1,-0.383828,12,?
4977,2,0,0,0,0,1,0,28,0,0,0,0,1,0,4,38,0,0,0,0,1,0,1,4,2,1,11,0,3,0,0,0,0,0,0,0,1,9,58,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.35,14,?
4978,8,0,0,1,0,0,0,22,0,0,1,0,?,0,4,28,?,?,?,?,0,0,2,3,5,?,?,0,1,0,0,0,0,0,0,27,?,4,0,?,0,0,0,0,1,21,1,1,1,99,99,99,4,1,1,-0.191799,7,?
4980,10,0,1,1,0,0,0,33,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,4,0,2,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,-0.129924,7,?
4982,7,0,1,0,0,0,0,35,0,0,?,1,1,0,4,46,0,1,0,0,0,0,1,4,6,?,13,0,3,0,0,0,0,0,0,12,1,8,?,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.288333,14,?
4986,3,0,1,0,0,0,0,24,0,1,0,0,0,0,4,33,?,?,?,0,1,?,1,3,4,1,8,0,3,0,0,0,0,0,0,1,?,?,50,1,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.282625,12,?
4987,4,0,0,0,0,1,0,28,0,1,0,0,0,0,1,30,0,0,0,0,1,0,1,2,4,1,3,22,2,0,0,0,0,0,0,4,1,10,50,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.326,13,?
4988,7,0,1,0,0,0,0,36,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,12,1,11,14,3,0,0,0,0,0,0,9,1,?,37,3,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.33383,14,?
4989,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,4,2,1,11,0,2,0,0,0,0,0,0,2,1,12,?,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.592709,14,?
4990,8,0,1,0,0,0,0,25,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,2,2,2,0,0,1,0,0,0,0,0,0,2,2,10,44,1,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.298,11,?
4993,4,0,1,0,0,0,0,33,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,3,1,9,0,?,0,0,0,0,0,0,3,1,10,40,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.362081,13,?
4994,3,0,1,0,0,0,0,33,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,2,2,1,12,15,3,0,0,0,0,0,0,1,1,8,40,1,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.372,13,?
4996,9,0,0,0,0,0,1,31,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,4,6,2,7,0,3,1,0,1,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,99,99,9,1,2,-0.267676,14,?
4998,10,0,0,1,0,0,0,25,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,1,?,2,11,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,-0.207434,6,?
4999,5,0,0,0,0,0,0,31,?,0,?,0,?,?,4,29,?,?,?,?,?,0,?,3,?,?,13,0,?,0,0,0,0,0,0,3,?,?,0,?,0,0,0,0,2,21,1,1,1,99,2,4,6,1,1,-0.206622,12,?
5000,7,0,1,0,0,0,0,37,0,?,0,0,?,0,4,36,0,1,0,0,0,0,1,4,3,?,?,0,?,0,0,0,0,0,0,3,1,12,60,2,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.373737,14,?
5004,7,0,1,0,0,0,0,40,0,1,0,0,0,0,4,52,0,?,?,?,0,?,1,3,2,1,0,0,3,0,0,0,0,0,0,5,?,1,0,3,0,0,0,0,1,21,1,1,1,1,2,4,5,2,1,-0.143752,12,?
5005,2,0,1,0,0,0,0,38,0,1,0,0,0,0,4,40,0,1,0,0,0,0,1,3,4,2,8,10,3,0,0,0,0,0,0,4,2,0,40,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.276,12,?
5006,7,0,1,1,0,0,0,24,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,2,?,1,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,33,?,1,1,1,99,99,3,1,2,-0.179069,7,?
5007,8,0,1,0,0,0,0,34,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,0,2,?,0,1,0,0,0,0,0,0,0,2,1,50,1,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,-0.259098,12,?
5008,6,0,1,0,0,0,0,30,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,0,2,1,0,2,0,0,0,0,0,0,0,2,?,?,2,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.217452,12,?
5009,5,1,0,0,0,0,0,32,1,0,0,0,0,0,1,36,1,0,0,0,0,0,1,5,4,2,0,50,?,0,1,0,0,0,0,6,1,4,70,2,0,1,0,0,1,21,1,1,1,1,2,99,8,1,1,-0.304438,14,?
