random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,'prediction margin','predicted total_income_hhld_code',total_income_hhld_code
5339,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,3,1,10,0,3,0,0,0,0,0,0,4,1,0,65,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.272,13,?
5340,1,0,1,0,0,0,0,31,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,4,3,1,0,6,?,0,0,0,0,0,1,3,1,13,45,3,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,-0.542458,14,?
5342,4,0,0,0,0,1,0,38,0,0,0,0,1,0,2,42,0,0,0,0,1,0,1,2,10,1,8,27,2,0,0,0,0,0,0,6,1,8,40,2,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.348,13,?
5343,8,0,1,0,0,0,0,37,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,2,2,10,12,2,0,0,0,0,0,0,2,2,8,30,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.31,12,?
5344,9,1,0,0,0,0,0,30,1,0,0,0,0,0,4,38,1,?,0,0,0,?,1,4,6,1,8,0,3,0,0,0,0,0,0,?,1,?,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.302157,12,?
5345,9,1,0,0,0,0,0,28,1,0,0,0,0,0,2,32,1,0,0,0,0,0,1,5,2,2,7,3,3,0,0,0,0,0,1,6,2,10,56,3,0,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,-0.438,14,?
5348,5,0,1,1,0,0,0,22,0,1,1,0,0,0,1,?,?,?,?,?,?,?,?,3,0,2,?,5,1,0,1,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,-0.189702,13,?
5350,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,2,0,3,0,0,0,0,0,0,3,2,10,45,2,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.292,12,?
5352,9,0,0,1,0,0,0,?,?,?,?,?,?,?,?,40,0,0,1,0,0,0,2,3,?,?,?,0,?,0,0,0,0,0,0,0,2,2,9,2,0,1,0,1,0,2,31,1,1,?,99,2,99,8,1,3,-0.112695,14,?
5353,10,0,1,1,0,0,0,26,0,1,1,0,0,0,4,24,0,0,1,0,0,0,1,4,0,2,7,0,1,0,0,0,0,0,0,0,2,?,55,3,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,-0.330034,12,?
5354,6,0,0,0,0,1,0,41,0,1,0,0,0,0,4,34,0,0,0,0,1,0,1,3,0,2,3,0,3,0,0,0,0,0,0,1,2,3,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.266,14,?
5355,6,0,1,0,0,0,0,35,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,4,0,2,4,0,3,0,0,0,0,0,0,0,2,0,50,3,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.32,12,?
5356,5,0,0,1,0,0,0,24,0,0,0,0,0,1,4,26,0,0,?,0,?,?,1,3,20,2,2,15,3,0,0,0,0,0,1,?,2,11,45,3,0,0,0,0,1,1,21,1,1,1,1,2,99,5,1,1,-0.284946,14,?
5357,1,0,1,0,0,0,0,35,0,1,0,?,0,?,4,?,?,?,?,?,?,?,?,2,?,2,0,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,-0.137069,7,?
5359,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,3,1,11,0,?,0,0,0,0,0,0,1,1,11,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.679495,14,?
5360,10,0,0,0,0,0,1,37,0,0,0,0,0,1,2,40,0,0,0,0,0,1,1,2,3,2,4,12,3,0,0,0,0,0,0,2,2,8,38,1,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.23,9,?
5363,8,0,1,0,0,0,0,49,0,1,0,0,0,0,4,50,0,1,0,0,0,0,1,3,0,1,1,0,?,0,0,0,0,0,0,2,1,9,42,3,0,0,0,0,0,2,21,1,1,1,1,2,99,6,1,1,-0.297163,12,?
5365,9,0,0,0,0,0,1,?,?,?,?,?,?,?,?,41,0,0,0,0,0,1,1,2,?,?,?,0,?,0,0,0,0,0,0,11,2,8,40,1,0,0,0,0,0,2,31,1,?,?,1,99,99,7,1,3,-0.114254,13,?
5366,1,0,1,0,0,0,0,33,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,4,0,1,11,40,3,0,0,0,0,0,0,0,1,11,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.744,14,?
5368,6,0,1,0,0,0,0,39,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,4,0,1,2,2,2,0,0,0,0,0,0,0,1,?,?,2,0,0,0,0,0,1,21,1,1,1,1,2,99,8,1,1,-0.255059,13,?
5369,2,0,0,0,0,1,0,32,0,0,0,0,1,0,2,35,0,0,0,0,1,0,1,3,0,2,13,35,2,0,0,0,0,0,0,1,2,11,45,3,0,0,0,0,0,1,24,1,1,1,1,2,4,3,1,1,-0.436,14,?
5373,5,0,1,0,0,0,0,27,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,2,2,4,0,1,0,0,0,0,0,0,6,1,4,?,1,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.301184,12,?
5374,9,0,1,0,0,0,0,32,1,?,?,0,0,?,4,34,1,0,0,0,0,0,?,4,3,?,4,0,3,0,0,0,0,0,0,4,?,7,0,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.192755,12,?
5375,2,0,1,0,0,0,0,38,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,3,5,1,2,0,2,0,0,0,0,0,0,5,1,2,48,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.344,14,?
5376,7,0,1,0,0,0,0,36,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,5,8,1,11,26,3,0,0,0,0,0,0,8,1,9,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.376,14,?
5377,7,0,1,0,0,0,0,25,0,1,1,0,0,0,2,23,0,1,0,0,0,0,1,6,1,2,11,4,3,0,0,0,0,1,1,1,1,3,45,2,0,0,0,1,1,2,21,1,1,1,1,2,4,9,1,1,-0.354,14,?
5378,3,0,0,0,0,1,0,37,0,0,0,0,1,0,2,34,0,0,0,0,1,0,1,3,4,1,?,15,2,0,0,0,0,0,0,4,1,7,50,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.484045,13,?
5379,6,0,1,0,0,0,0,27,0,1,0,0,0,0,2,27,0,1,0,0,0,0,1,3,7,1,3,20,3,0,0,0,0,0,0,4,1,1,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.368,13,?
5381,5,0,1,1,0,0,0,36,0,1,1,0,0,0,2,35,0,1,0,0,0,0,1,4,0,1,11,20,2,0,0,0,0,0,0,2,1,8,60,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.38,13,?
5382,7,0,0,0,0,1,0,32,0,?,?,?,0,0,1,31,0,1,0,0,0,0,1,4,2,1,?,?,3,0,0,0,0,0,0,?,1,11,48,2,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.364518,14,?
5383,1,0,1,0,0,0,0,37,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,2,1,13,0,3,0,0,0,0,0,1,2,2,2,45,3,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,-0.592,14,?
5384,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,43,0,0,0,0,1,0,1,4,2,1,6,0,3,0,0,0,0,0,0,2,1,10,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.31,12,?
5385,7,0,1,0,0,0,0,24,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,3,0,2,8,0,1,0,0,0,0,0,0,2,2,8,40,1,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.33,12,?
5386,1,0,1,0,0,0,0,34,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,4,0,1,11,45,?,0,0,0,0,0,0,2,1,11,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.759446,14,?
5390,6,0,1,0,0,0,0,30,0,1,0,0,0,0,4,38,0,1,0,0,0,0,2,3,3,1,3,0,2,0,0,0,0,0,0,30,1,6,150,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.258,12,?
5391,9,0,0,1,0,0,0,31,0,0,1,0,0,0,1,?,?,?,?,?,?,?,?,4,2,2,?,?,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,99,99,99,4,1,2,-0.131103,7,?
5392,10,0,0,0,0,0,1,38,0,0,0,0,0,1,4,40,0,0,0,0,0,1,1,2,0,2,?,0,3,0,0,0,0,0,0,0,?,4,40,3,0,0,0,0,0,2,21,1,0,1,99,99,99,4,1,1,-0.274586,7,?
5393,8,1,1,1,0,0,0,24,?,0,1,0,0,0,?,44,1,0,0,0,0,0,1,3,?,2,?,0,3,0,0,0,0,0,0,?,2,4,50,3,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.218107,12,?
5395,3,0,0,0,0,1,0,32,0,0,0,0,1,0,4,37,0,0,0,0,1,0,1,3,6,1,3,0,2,0,0,0,0,0,0,6,1,3,40,1,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,-0.246,12,?
5396,7,0,0,0,0,1,0,34,0,0,0,0,1,0,4,31,0,0,0,0,1,0,1,3,2,1,8,0,1,0,0,0,0,0,0,2,1,2,40,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.304,11,?
5397,8,0,1,1,0,0,0,17,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,4,11,2,0,0,1,0,0,0,0,0,1,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,99,6,1,2,-0.186452,14,?
5398,9,0,0,1,0,0,1,29,0,0,0,0,0,1,4,30,0,0,0,0,0,1,1,4,0,2,0,0,3,0,0,0,0,0,1,3,2,3,40,3,0,0,0,0,1,2,23,1,1,1,1,2,99,10,1,1,-0.474,14,?
5399,2,0,1,0,0,0,0,32,0,1,0,0,0,0,1,42,0,1,0,0,0,0,1,5,12,1,11,105,1,0,0,0,0,0,0,12,1,1,50,2,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.364,14,?
5400,6,1,0,0,0,0,0,33,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,2,1,2,4,0,3,0,0,0,0,0,0,1,2,4,40,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.238,12,?
5402,7,0,1,0,0,0,0,28,0,1,0,0,0,0,2,28,0,1,0,0,0,0,1,3,5,1,2,2,2,0,0,0,0,0,0,6,1,1,40,1,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.286,12,?
5403,7,0,1,0,0,1,0,33,0,1,0,0,1,0,2,36,0,1,0,0,0,0,1,4,0,2,9,45,1,0,0,0,0,0,0,2,2,9,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.338,12,?
5404,10,1,0,0,0,0,0,30,1,0,0,0,0,0,4,34,1,0,0,0,0,0,1,3,6,2,4,0,3,0,0,0,0,0,0,4,2,?,45,1,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,-0.22988,12,?
5405,4,1,1,0,0,1,1,37,0,1,1,0,0,0,1,34,1,0,0,0,0,1,1,4,2,1,11,4,3,0,0,0,0,0,0,2,1,10,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.476,14,?
5408,6,0,0,1,0,0,0,33,0,0,1,0,0,0,4,27,0,0,1,0,0,0,1,5,0,2,3,0,3,1,1,1,0,0,1,19,2,0,?,1,1,1,1,0,1,1,21,1,1,1,1,2,99,6,1,1,-0.278415,13,?
5409,9,0,1,0,0,0,0,35,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,0,0,2,0,0,0,0,0,0,0,1,2,45,2,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.278,12,?
5410,10,0,0,1,0,0,0,36,0,0,1,0,0,0,4,47,0,0,1,0,0,0,1,4,5,1,10,0,2,0,0,0,0,0,0,5,1,2,40,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.34,14,?
5411,5,0,0,0,0,1,0,31,0,0,0,0,1,0,4,34,0,1,0,0,0,0,1,3,7,1,2,0,?,0,0,0,0,0,0,7,1,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.312087,13,?
5413,3,0,1,0,0,0,1,38,0,1,0,0,0,1,2,34,0,1,0,0,0,0,1,3,1,1,10,20,3,0,0,0,0,0,0,0,1,2,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.398,14,?
5414,8,0,1,0,0,0,0,37,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,3,6,?,3,0,?,0,0,0,0,0,0,9,1,10,40,1,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.338209,12,?
5415,9,0,0,0,0,0,1,33,0,0,0,0,0,1,1,31,0,0,0,0,0,1,2,2,0,2,0,0,1,0,0,0,0,0,0,2,2,4,14,3,0,0,0,0,0,1,21,1,1,1,99,2,99,5,1,1,-0.156,12,?
5416,1,0,1,0,0,0,0,33,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,4,0,2,12,40,2,0,0,0,0,0,0,1,2,4,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.408,14,?
5417,5,0,0,0,0,1,0,33,0,0,0,0,1,0,2,34,0,0,0,0,1,0,1,4,2,1,11,10,2,0,0,0,0,0,0,4,1,8,55,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.314,13,?
5418,2,0,1,0,0,0,0,24,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,0,?,?,?,1,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.268308,12,?
5419,1,0,1,0,0,1,0,34,0,1,0,0,1,0,4,32,0,1,0,0,1,0,1,4,5,1,13,0,3,0,0,0,0,0,0,2,1,8,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.358,14,?
5420,7,0,0,0,0,0,0,44,0,0,1,0,?,0,2,41,0,0,?,?,0,0,1,3,6,1,?,50,3,0,0,0,0,0,0,12,1,?,40,3,0,0,0,0,0,2,24,1,1,1,1,2,4,8,1,1,-0.304608,14,?
5421,10,0,0,1,0,0,0,23,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,18,2,0,0,2,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,99,6,1,2,-0.230023,13,?
5422,2,0,1,0,0,0,0,38,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,6,?,1,11,30,3,0,0,0,0,0,0,1,1,12,55,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.785994,14,?
5424,10,0,1,0,0,0,0,16,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,0,2,0,0,1,0,0,1,1,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,99,99,4,1,2,-0.127022,7,?
5426,10,0,0,1,0,0,1,32,0,0,1,0,0,0,3,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,2,1,2,-0.177799,5,?
5428,4,0,1,0,0,0,0,36,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,1,2,3,66,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.3,12,?
5429,5,0,0,1,0,0,0,23,0,1,1,0,0,0,4,24,0,1,1,0,0,0,1,?,1,2,0,0,1,0,0,1,0,0,0,2,2,6,?,1,0,0,1,0,0,2,21,1,?,1,99,99,4,7,1,1,-0.257681,12,?
5430,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,3,1,2,12,0,3,0,0,0,0,0,0,0,2,12,40,3,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,-0.464,13,?
5431,2,0,1,1,0,0,0,24,0,1,0,0,0,0,4,32,0,1,1,0,0,0,4,2,1,2,3,0,1,0,0,0,0,0,0,1,2,7,0,1,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.194,12,?
5432,7,1,0,0,0,1,1,24,0,1,0,0,0,0,2,33,1,0,0,0,0,1,1,3,1,1,11,4,3,0,0,0,0,0,0,1,1,10,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.304,12,?
5433,1,0,1,0,0,0,0,37,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,5,1,1,11,0,3,0,0,0,0,0,0,1,1,11,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.686,14,?
5434,4,0,1,0,0,0,0,33,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,2,1,2,0,3,0,0,0,0,0,0,2,1,4,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.448,12,?
5436,8,0,1,0,0,0,0,37,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,1,2,7,7,2,0,0,0,0,0,0,2,2,11,45,1,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.278,12,?
5437,4,0,1,1,0,0,0,30,0,1,1,0,0,0,4,35,0,1,0,0,0,0,1,5,2,1,11,0,2,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.354,14,?
5438,1,0,1,1,0,0,0,?,?,?,?,?,?,?,?,30,0,1,1,0,0,0,1,3,?,?,?,0,?,0,0,0,0,0,0,1,1,9,50,3,0,0,0,0,0,2,31,1,1,?,99,2,4,3,1,3,-0.250698,12,?
5440,10,0,0,0,0,0,1,29,0,0,0,0,0,1,1,29,0,0,0,0,0,1,1,4,1,2,1,?,3,0,0,0,0,0,1,2,2,4,40,3,0,0,0,0,1,2,21,1,1,1,99,2,4,9,1,1,-0.504721,14,?
5441,5,0,0,0,0,1,0,36,0,0,0,0,1,0,1,42,0,0,0,0,1,0,1,3,6,1,1,40,3,0,0,0,0,0,0,6,1,0,100,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.274,13,?
5442,7,1,0,0,0,0,0,29,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,?,2,?,4,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,?,1,99,99,4,3,1,2,-0.109665,6,?
5444,6,1,1,1,0,0,0,32,0,1,0,0,0,0,1,?,?,?,?,?,?,?,?,3,0,2,11,50,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,99,2,99,2,1,2,-0.112147,5,?
5445,5,0,1,0,0,0,0,34,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,5,5,1,3,0,3,0,0,0,0,0,1,4,1,8,45,1,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,-0.418,14,?
5446,4,0,1,0,0,0,0,23,0,1,0,0,0,0,4,32,0,0,1,0,0,0,1,3,1,2,2,0,2,0,0,0,0,0,0,1,2,1,55,1,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.318,12,?
5449,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,4,5,1,10,0,3,0,0,0,0,0,0,8,1,8,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.35,14,?
5451,5,0,0,0,0,1,0,26,0,0,0,0,1,0,1,33,0,0,0,0,1,0,1,3,4,2,8,?,3,0,0,0,0,0,0,4,2,3,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.337903,14,?
5452,4,0,0,0,0,0,1,35,0,0,0,0,0,1,4,21,0,0,0,0,0,1,1,4,6,2,1,0,3,1,1,0,0,0,1,6,2,?,40,3,1,1,0,0,1,2,21,1,1,1,1,2,4,11,1,1,-0.335024,14,?
5453,10,0,1,0,0,0,0,22,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,?,2,0,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,4,1,2,-0.189357,13,?
5454,10,0,0,0,0,0,0,25,?,?,?,0,0,?,?,26,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,2,0,0,1,0,0,0,0,0,2,21,1,1,1,1,99,99,5,1,1,-0.186557,12,?
5455,2,0,1,0,0,0,0,33,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,3,1,1,10,3,0,0,0,0,0,0,3,1,8,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.382,13,?
5457,8,0,1,1,0,0,0,31,?,1,1,0,0,0,?,?,?,?,?,?,?,?,?,3,2,2,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,99,99,99,4,1,2,-0.139351,7,?
5459,6,0,1,1,0,0,0,41,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,6,1,2,?,0,3,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,9,1,2,-0.211078,14,?
5460,2,0,0,0,0,1,0,31,0,0,0,0,1,0,1,33,0,0,0,0,1,0,1,3,7,1,10,?,3,0,0,0,0,0,0,7,1,2,42,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.36434,14,?
5461,9,0,1,1,0,0,0,32,0,1,0,?,0,?,4,34,0,?,?,0,?,0,1,3,16,2,1,0,?,0,0,0,0,0,0,13,2,?,46,?,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.254157,12,?
5462,4,0,1,1,0,0,1,35,0,1,1,0,0,0,1,33,0,1,0,0,0,1,1,3,1,1,9,30,2,0,0,0,0,0,0,3,1,2,60,3,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,-0.336,13,?
5463,6,0,1,0,0,0,0,30,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,2,1,4,0,1,0,0,0,0,0,0,2,1,0,45,1,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.348,13,?
5464,1,0,1,0,0,0,0,29,0,1,0,0,0,0,1,27,0,1,0,0,0,0,1,3,4,?,3,48,2,0,0,0,0,0,0,2,2,6,65,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.319783,12,?
5465,4,0,1,0,0,0,0,30,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,3,9,1,3,23,3,0,0,0,0,0,0,9,1,8,55,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.366,12,?
5466,10,0,1,1,0,0,0,24,0,1,1,0,0,0,1,26,0,1,0,0,0,0,1,4,0,2,8,40,1,0,0,0,0,0,0,0,2,8,44,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.336,12,?
5467,1,0,1,0,0,0,0,28,0,1,0,0,0,0,1,31,0,1,0,0,0,0,1,4,0,1,11,40,?,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.60897,14,?
5468,9,0,1,0,0,0,0,25,0,1,0,0,0,0,4,32,0,1,1,?,?,?,?,2,2,2,0,40,2,0,0,0,0,0,0,0,?,0,11,?,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.18522,12,?
5469,5,1,0,0,0,0,0,27,1,0,0,0,0,0,3,38,1,0,0,0,0,0,1,2,1,2,8,0,3,0,0,0,0,0,0,3,?,4,50,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.228474,12,?
5471,3,0,0,0,0,1,0,33,0,1,0,0,0,0,4,23,0,0,0,0,1,0,1,2,0,2,9,0,?,0,0,0,0,0,0,0,2,7,45,1,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.262005,13,?
5472,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,35,?,1,?,0,0,?,1,4,1,1,3,0,3,0,0,0,0,0,0,2,1,2,?,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.341073,12,?
5473,1,0,1,0,0,0,0,32,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,1,1,11,12,2,0,0,0,0,0,0,1,1,12,?,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.447984,14,?
5474,4,0,1,1,0,0,0,26,0,1,1,0,0,0,4,38,0,1,0,0,0,0,1,5,2,1,3,0,2,0,0,0,0,0,0,14,1,11,50,3,0,0,0,0,0,1,24,1,1,1,1,2,4,4,1,1,-0.316,13,?
5476,10,0,0,1,0,0,0,28,0,0,1,0,0,0,4,28,0,1,1,0,0,0,1,4,0,2,2,0,3,0,0,0,0,0,0,0,2,10,40,3,0,0,0,0,0,1,21,1,1,1,1,2,99,6,1,1,-0.224,11,?
5478,2,0,0,0,0,1,0,40,0,0,0,0,1,0,4,39,0,0,0,0,1,0,1,3,4,1,8,0,3,0,0,0,0,0,0,7,1,13,52,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.448,14,?
5479,2,1,0,0,0,0,0,36,1,0,0,0,0,0,4,25,1,0,0,0,0,0,1,?,2,1,1,0,3,0,0,0,0,1,0,2,2,4,45,3,0,0,0,1,0,1,21,1,1,1,1,99,99,12,1,1,-0.282101,12,?
5480,7,0,1,0,0,0,0,35,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,10,1,3,0,3,0,0,0,0,0,0,2,1,8,42,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.322,13,?
5481,10,0,0,1,0,0,0,26,0,0,1,0,0,0,4,29,?,0,?,?,0,0,?,3,2,2,0,0,1,0,0,1,0,0,1,?,2,1,0,?,0,0,1,0,1,1,21,1,1,1,1,99,99,10,1,1,-0.224241,14,?
5482,3,0,0,1,0,0,0,37,0,0,1,0,0,0,1,27,0,0,1,0,0,0,1,4,0,2,11,40,1,0,0,0,0,0,0,0,2,0,84,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.48,13,?
5485,7,0,0,0,0,0,0,21,?,0,1,0,?,0,4,?,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,-0.177908,7,?
